handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,false,,,InStock,,,,Toddler,,,0-3 Mos.,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,true,,,InStock,,,,Infant Shirt,,,6-12 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,false,,,InStock,,,,Toddler,,,0-3 Mos.,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Onesie Long Sleeve,,,3T,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,3T,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,5T,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,6-9 Months,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,true,,,InStock,,,,Onesie Short Sleeve,,,12-18 Months,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,12-18 Months,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,true,,,InStock,,,,Toddler,,,4T,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Onesie Long Sleeve,,,5T,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,false,,,InStock,,,,Toddler,,,6-12 Months,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,0-3 Mos.,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,6-12 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,3T,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,12 Months,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,true,,,InStock,,,,Infant Shirt,,,18-24 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Onesie Long Sleeve,,,12-18 Months,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,6-12 Months,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,false,,,InStock,,,,Toddler,,,12-18 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,true,,,InStock,,,,Onesie Short Sleeve,,,6-9 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,true,,,InStock,,,,Onesie Long Sleeve,,,6-9 Months,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,2T,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,false,,,InStock,,,,Toddler,,,6-12 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,3-6 Months,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,false,,,InStock,,,,Toddler,,,6-9 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,5T,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,false,,,InStock,,,,Toddler,,,18-24 Months,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,4T,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,true,,,InStock,,,,Onesie Long Sleeve,,,3-6 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,true,,,InStock,,,,Toddler,,,3T,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,12-18 Months,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,true,,,InStock,,,,Onesie Short Sleeve,,,12 Months,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,5T,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Onesie Long Sleeve,,,12-18 Months,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Onesie Long Sleeve,,,6-12 Months,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,18-24 Months,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,12-18 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,3T,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,4T,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,true,,,InStock,,,,Toddler,,,5T,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,true,,,InStock,,,,Onesie Long Sleeve,,,3-6 Months,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,2T,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,true,,,InStock,,,,Onesie Short Sleeve,,,12 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,true,,,InStock,,,,Onesie Long Sleeve,,,3-6 Months,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,4T,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,false,,,InStock,,,,Toddler,,,3-6 Months,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,12 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,true,,,InStock,,,,Toddler,,,4T,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,true,,,InStock,,,,Onesie Short Sleeve,,,3-6 Months,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,true,,,InStock,,,,Infant Shirt,,,18-24 Months,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,3T,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Onesie Long Sleeve,,,18-24 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,true,,,InStock,,,,Infant Shirt,,,12-18 Months,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,true,,,InStock,,,,Infant Shirt,,,6-12 Months,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,3-6 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,false,,,InStock,,,,Toddler,,,6-9 Months,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Onesie Long Sleeve,,,2T,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,true,,,InStock,,,,Toddler,,,3T,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,false,,,InStock,,,,Toddler,,,6-12 Months,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,2T,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,false,,,InStock,,,,Toddler,,,12 Months,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,false,,,InStock,,,,Toddler,,,3-6 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Onesie Long Sleeve,,,3T,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,2T,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Onesie Long Sleeve,,,4T,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,true,,,InStock,,,,Onesie Long Sleeve,,,0-3 Mos.,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,3.0,true,,,InStock,,,,Toddler,,,5T,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,2T,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,false,,,InStock,,,,Infant Shirt,,,6-9 Months,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4e02200-6cf6-a4e6-562e-3b4bb774aca3,Variant,,,,,,,,1.5,true,,,InStock,,,,Onesie Long Sleeve,,,12 Months,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Product,My Dad Rocks T-Shirt,"<p>Adorable shirt or onesie for your little one!&nbsp;</p><p>&nbsp;</p><p><strong>Design:</strong></p><p>""My Dad Rocks"" with guitar and stars</p><p>&nbsp;</p><p><strong>Customize:</strong></p><ul>	<li>Review our ""Size Charts"" to select the size you need based on the type of t-shirt you would like for this design</li>	<li>Review our ""Shirt Color Chart"" to select the color shirt you would like per the t-shirt type</li>	<li>Review our ""Vinyl Color Charts"" to select the color of vinyl you would like your design to be</li></ul>",c2714b_c3fc789521694d27aeb298a167eee812~mv2.png,Baby;Clothing;Queen Bee Brittany;Toddler,422,More Options,13.0,,false,PERCENT,0.0,InStock,0.0,T-Shirt Style Choice,DROP_DOWN,Onesie Short Sleeve;Onesie Long Sleeve;Infant Shirt;Toddler,T-Shirt Size,DROP_DOWN,0-3 Mos.;3-6 Months;6-9 Months;12 Months;6-12 Months;12-18 Months;18-24 Months;2T;3T;4T;5T,,,,,,,,,,,,,Made To Order,"<p><span><span><span><span><span>This product is made to order.</span></span></span></span></span></p>

<p><span><span><span><span><span>Please allow 7 - 10 days for the product to be made before it is shipped. </span></span></span></span></span></p>

<p><span><span><span><span><span>Once your order has shipped you will receive an email with tracking information.</span></span></span></span></span></p>
",Local Pick Up,"<p><span><span><span><span><span><span>Local Pickup only available in Shawnee, Kansas for this product.</span></span></span></span></span></span></p>
",Disclaimer,"<p><span><span><span><span><span><span>This product is made to order. We do not guarantee that your order will look exactly like the product picture. We strive to bring you the best products and customizations, but we cannot guarantee exact products as our models. </span></span></span></span></span></span></p>

<p>&nbsp;</p>
",Care instructions,"<p>Wash with like colors inside out for best results.</p>
",Shirt Color Chart,"<p><a href=""https://docs.google.com/spreadsheets/d/1MimH90Cyk9yd8yalB1fFEVTQ1uKA89bL2gYgGFxNLKQ/edit?usp=sharing"" target=""_blank"">Click here to view all of our shirt color choices!</a></p>
",Size Charts,"<p><a href=""https://docs.google.com/document/d/1PpOzcOsd1lT-2yIIwMnGfdm-ZUtXs4YdDRMGwj0-Zec/edit?usp=sharing"" target=""_blank"">Click here to view our size charts!&nbsp;</a></p>
","Review our shirt color chart below; Choose your color per your shirt type (i.e ""Coral"")",500,true,"Review our vinyl color chart below; choose up to 2 color(s) for the design (i.e ""solid iron on red"")",500,true
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,12-18 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,0-3 Mos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,1.5,true,,,InStock,,,,Infant Shirt,,,18-24 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,12-18 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,5T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,4T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,4T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,1.5,true,,,InStock,,,,Onesie Long Sleeve,,,6-9 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,18-24 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,18-24 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,3.0,true,,,InStock,,,,Toddler,,,5T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,1.5,true,,,InStock,,,,Onesie Long Sleeve,,,3-6 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,3-6 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,18-24 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,6-9 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,3.0,true,,,InStock,,,,Toddler,,,4T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,4T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,6-9 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,3-6 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,12-18 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,1.5,true,,,InStock,,,,Infant Shirt,,,12-18 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,3.0,true,,,InStock,,,,Toddler,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,5T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,1.5,true,,,InStock,,,,Onesie Long Sleeve,,,0-3 Mos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,1.5,true,,,InStock,,,,Onesie Long Sleeve,,,12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,0-3 Mos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,5T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,3.0,true,,,InStock,,,,Toddler,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bb73ddba-b9dc-a272-38bc-9f051599cc1e,Variant,,,,,,,,1.5,true,,,InStock,,,,Infant Shirt,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
